name,unit,dataset_id,id
Poverty gap at national poverty lines (%),,71,1079
Poverty headcount ratio at national poverty lines (% of population),,71,1080
Rural poverty gap at national poverty lines (%),,71,1081
Rural poverty headcount ratio at national poverty lines (% of rural population),,71,1082
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),%,71,1083
Poverty gap at $5.50 a day (2011 PPP) (%),%,71,1084
Urban poverty gap at national poverty lines (%),,71,1085
Urban poverty headcount ratio at national poverty lines (% of urban population),,71,1086
Average transaction cost of sending remittances to a specific country (%),,22,1087
Average transaction cost of sending remittances from a specific country (%),,22,1088
"Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day)",2011 PPP $,72,1089
"Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)",%,72,1090
"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",2011 PPP $,72,1091
"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",%,72,1092
"Child employment in agriculture, female (% of female economically active children ages 7-14)",,73,1093
"Child employment in agriculture, male (% of male economically active children ages 7-14)",,73,1094
Child employment in agriculture (% of economically active children ages 7-14),,73,1095
"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",,73,1096
"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",,73,1097
Employment in agriculture (% of total employment) (modeled ILO estimate),,73,1098
"Employment to population ratio, ages 15-24, female (%) (national estimate)",,73,1099
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",,73,1100
"Employment to population ratio, ages 15-24, male (%) (national estimate)",,73,1101
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",,73,1102
"Employment to population ratio, ages 15-24, total (%) (national estimate)",,73,1103
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",,73,1104
"Employers, female (% of female employment) (modeled ILO estimate)",,73,1105
"Employers, male (% of male employment) (modeled ILO estimate)",,73,1106
"Employers, total (% of total employment) (modeled ILO estimate)",,73,1107
"Self-employed, female (% of female employment) (modeled ILO estimate)",,73,1108
"Self-employed, male (% of male employment) (modeled ILO estimate)",,73,1109
"Self-employed, total (% of total employment) (modeled ILO estimate)",,73,1110
Female share of employment in senior and middle management (%),,73,1111
"Employment to population ratio, 15+, female (%) (national estimate)",,73,1112
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",,73,1113
"Employment to population ratio, 15+, male (%) (national estimate)",,73,1114
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",,73,1115
"Employment to population ratio, 15+, total (%) (national estimate)",,73,1116
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",,73,1117
"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",,73,1118
"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",,73,1119
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",,73,1120
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",,73,1121
"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",,73,1122
"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",,73,1123
"Children in employment, unpaid family workers, female (% of female children in employment, ages 7-14)",,73,1124
"Children in employment, unpaid family workers, male (% of male children in employment, ages 7-14)",,73,1125
"Children in employment, unpaid family workers (% of children in employment, ages 7-14)",,73,1126
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",,73,1127
"Contributing family workers, male (% of male employment) (modeled ILO estimate)",,73,1128
"Contributing family workers, total (% of total employment) (modeled ILO estimate)",,73,1129
GDP per person employed (constant 2011 PPP $),,73,1130
"Employment in industry, female (% of female employment) (modeled ILO estimate)",,73,1131
"Employment in industry, male (% of male employment) (modeled ILO estimate)",,73,1132
Employment in industry (% of total employment) (modeled ILO estimate),,73,1133
"Informal employment, female (% of total non-agricultural employment)",,73,1134
"Informal employment, male (% of total non-agricultural employment)",,73,1135
Informal employment (% of total non-agricultural employment),,73,1136
"Child employment in manufacturing, female (% of female economically active children ages 7-14)",,73,1137
"Child employment in manufacturing, male (% of male economically active children ages 7-14)",,73,1138
Child employment in manufacturing (% of economically active children ages 7-14),,73,1139
"Children in employment, self-employed, female (% of female children in employment, ages 7-14)",,73,1140
"Children in employment, self-employed, male (% of male children in employment, ages 7-14)",,73,1141
"Children in employment, self-employed (% of children in employment, ages 7-14)",,73,1142
"Child employment in services, female (% of female economically active children ages 7-14)",,73,1143
"Child employment in services, male (% of male economically active children ages 7-14)",,73,1144
Child employment in services (% of economically active children ages 7-14),,73,1145
"Employment in services, female (% of female employment) (modeled ILO estimate)",,73,1146
"Employment in services, male (% of male employment) (modeled ILO estimate)",,73,1147
Employment in services (% of total employment) (modeled ILO estimate),,73,1148
"Children in employment, female (% of female children ages 7-14)",,73,1149
"Children in employment, male (% of male children ages 7-14)",,73,1150
"Average working hours of children, study and work, female, ages 7-14 (hours per week)",,73,1151
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",,73,1152
"Average working hours of children, study and work, male, ages 7-14 (hours per week)",,73,1153
"Children in employment, study and work, male (% of male children in employment, ages 7-14)",,73,1154
"Average working hours of children, study and work, ages 7-14 (hours per week)",,73,1155
"Children in employment, study and work (% of children in employment, ages 7-14)",,73,1156
"Average working hours of children, working only, female, ages 7-14 (hours per week)",,73,1157
"Children in employment, work only, female (% of female children in employment, ages 7-14)",,73,1158
"Average working hours of children, working only, male, ages 7-14 (hours per week)",,73,1159
"Children in employment, work only, male (% of male children in employment, ages 7-14)",,73,1160
"Average working hours of children, working only, ages 7-14 (hours per week)",,73,1161
"Children in employment, work only (% of children in employment, ages 7-14)",,73,1162
"Children in employment, total (% of children ages 7-14)",,73,1163
"Labor force participation rate for ages 15-24, female (%) (national estimate)",,74,1164
"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",,74,1165
"Labor force participation rate for ages 15-24, male (%) (national estimate)",,74,1166
"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",,74,1167
"Labor force participation rate for ages 15-24, total (%) (national estimate)",,74,1168
"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",,74,1169
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",,74,1170
"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",,74,1171
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,74,1172
"Labor force with advanced education, female (% of female working-age population with advanced education)",,74,1173
"Labor force with advanced education, male (% of male working-age population with advanced education)",,74,1174
Labor force with advanced education (% of total working-age population with advanced education),,74,1175
"Labor force with basic education, female (% of female working-age population with basic education)",,74,1176
"Labor force with basic education, male (% of male working-age population with basic education)",,74,1177
Labor force with basic education (% of total working-age population with basic education),,74,1178
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",,74,1179
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",,74,1180
Ratio of female to male labor force participation rate (%) (national estimate),,74,1181
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),,74,1182
"Labor force participation rate, male (% of male population ages 15+) (national estimate)",,74,1183
"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",,74,1184
"Labor force participation rate, total (% of total population ages 15+) (national estimate)",,74,1185
"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",,74,1186
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",,74,1187
"Labor force with intermediate education, male (% of male working-age population with intermediate education)",,74,1188
Labor force with intermediate education (% of total working-age population with intermediate education),,74,1189
"Part time employment, female (% of total female employment)",,73,1190
"Part time employment, male (% of total male employment)",,73,1191
"Part time employment, total (% of total employment)",,73,1192
"Labor force, female (% of total labor force)",,74,1193
"Labor force, total",,74,1194
"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",,75,1195
"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",,75,1196
"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",,75,1197
"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",,75,1198
"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",,75,1199
"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",,75,1200
"Unemployment with advanced education, female (% of female labor force with advanced education)",,75,1201
"Unemployment with advanced education, male (% of male labor force with advanced education)",,75,1202
Unemployment with advanced education (% of total labor force with advanced education),,75,1203
"Unemployment with basic education, female (% of female labor force with basic education)",,75,1204
"Unemployment with basic education, male (% of male labor force with basic education)",,75,1205
Unemployment with basic education (% of total labor force with basic education),,75,1206
"Unemployment with intermediate education, female (% of female labor force with intermediate education)",,75,1207
"Unemployment with intermediate education, male (% of male labor force with intermediate education)",,75,1208
Unemployment with intermediate education (% of total labor force with intermediate education),,75,1209
"Share of youth not in education, employment or training, female (% of female youth population)",,75,1210
"Share of youth not in education, employment or training, male (% of male youth population)",,75,1211
"Share of youth not in education, employment or training, total (% of youth population)",,75,1212
"Unemployment, female (% of female labor force) (national estimate)",,75,1213
"Unemployment, female (% of female labor force) (modeled ILO estimate)",,75,1214
"Unemployment, male (% of male labor force) (national estimate)",,75,1215
"Unemployment, male (% of male labor force) (modeled ILO estimate)",,75,1216
"Unemployment, total (% of total labor force) (national estimate)",,75,1217
"Unemployment, total (% of total labor force) (modeled ILO estimate)",,75,1218
"Children in employment, wage workers, female (% of female children in employment, ages 7-14)",,73,1219
"Children in employment, wage workers, male (% of male children in employment, ages 7-14)",,73,1220
"Children in employment, wage workers (% of children in employment, ages 7-14)",,73,1221
Net migration,,76,1222
Refugee population by country or territory of asylum,,76,1223
Refugee population by country or territory of origin,,76,1224
"International migrant stock, total",,76,1225
International migrant stock (% of population),,76,1226
Prevalence of undernourishment (% of population),,64,1227
Consumption of iodized salt (% of households),,64,1228
Vitamin A supplementation coverage rate (% of children ages 6-59 months),,64,1229
"Adolescent fertility rate (births per 1,000 women ages 15-19)",,67,1230
"Mortality rate, adult, female (per 1,000 female adults)",,66,1231
"Mortality rate, adult, male (per 1,000 male adults)",,66,1232
"Birth rate, crude (per 1,000 people)",,77,1233
"Death rate, crude (per 1,000 people)",,77,1234
"Contraceptive prevalence, modern methods (% of women ages 15-49)",,67,1235
"Contraceptive prevalence, any methods (% of women ages 15-49)",,67,1236
"Mortality rate, infant, female (per 1,000 live births)",,66,1237
"Mortality rate, infant (per 1,000 live births)",,66,1238
"Mortality rate, infant, male (per 1,000 live births)",,66,1239
"Life expectancy at birth, female (years)",,66,1240
"Life expectancy at birth, total (years)",,66,1241
"Life expectancy at birth, male (years)",,66,1242
"Fertility rate, total (births per woman)",,67,1243
"Survival to age 65, female (% of cohort)",,66,1244
"Survival to age 65, male (% of cohort)",,66,1245
Wanted fertility rate (births per woman),,67,1246
Female headed households (% of households with a female head),,77,1247
Women who were first married by age 15 (% of women ages 20-24),,78,1248
Women who were first married by age 18 (% of women ages 20-24),,77,1249
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),,67,1250
"Population ages 00-04, female (% of female population)",,79,1251
"Population ages 00-04, male (% of male population)",,79,1252
"Population ages 0-14, female",,79,1253
"Population ages 0-14, female (% of female population)",,79,1254
"Population ages 0-14, male",,79,1255
"Population ages 0-14, male (% of male population)",,79,1256
"Population ages 0-14, total",,79,1257
Population ages 0-14 (% of total population),,79,1258
"Population ages 05-09, female (% of female population)",,79,1259
"Population ages 05-09, male (% of male population)",,79,1260
"Population ages 10-14, female (% of female population)",,79,1261
"Population ages 10-14, male (% of male population)",,79,1262
"Population ages 15-19, female (% of female population)",,79,1263
"Population ages 15-19, male (% of male population)",,79,1264
"Population ages 15-64, female",,79,1265
"Population ages 15-64, female (% of female population)",,79,1266
"Population ages 15-64, male",,79,1267
"Population ages 15-64, male (% of male population)",,79,1268
"Population ages 15-64, total",,79,1269
Population ages 15-64 (% of total population),,79,1270
"Population ages 20-24, female (% of female population)",,79,1271
"Population ages 20-24, male (% of male population)",,79,1272
"Population ages 25-29, female (% of female population)",,79,1273
"Population ages 25-29, male (% of male population)",,79,1274
"Population ages 30-34, female (% of female population)",,79,1275
"Population ages 30-34, male (% of male population)",,79,1276
"Population ages 35-39, female (% of female population)",,79,1277
"Population ages 35-39, male (% of male population)",,79,1278
"Population ages 40-44, female (% of female population)",,79,1279
"Population ages 40-44, male (% of male population)",,79,1280
"Population ages 45-49, female (% of female population)",,79,1281
"Population ages 45-49, male (% of male population)",,79,1282
"Population ages 50-54, female (% of female population)",,79,1283
"Population ages 50-54, male (% of male population)",,79,1284
"Population ages 55-59, female (% of female population)",,79,1285
"Population ages 55-59, male (% of male population)",,79,1286
"Population ages 60-64, female (% of female population)",,79,1287
"Population ages 60-64, male (% of male population)",,79,1288
"Population ages 65-69, female (% of female population)",,79,1289
"Population ages 65-69, male (% of male population)",,79,1290
"Population ages 65 and above, female",,79,1291
"Population ages 65 and above, female (% of female population)",,79,1292
"Population ages 65 and above, male",,79,1293
"Population ages 65 and above, male (% of male population)",,79,1294
"Population ages 65 and above, total",,79,1295
Population ages 65 and above (% of total population),,79,1296
"Population ages 70-74, female (% of female population)",,79,1297
"Population ages 70-74, male (% of male population)",,79,1298
"Population ages 75-79, female (% of female population)",,79,1299
"Population ages 75-79, male (% of male population)",,79,1300
"Population ages 80 and above, female (% of female population)",,79,1301
"Population ages 80 and above, male (% of male population)",,79,1302
Sex ratio at birth (male births per female births),,79,1303
Age dependency ratio (% of working-age population),,77,1304
"Age dependency ratio, old (% of working-age population)",,77,1305
"Age dependency ratio, young (% of working-age population)",,77,1306
Population growth (annual %),,77,1307
Researchers in R&D (per million people),,26,1308
Technicians in R&D (per million people),,26,1309
"Population, total",,79,1310
"Population, female",,79,1311
"Population, female (% of total population)",,79,1312
"Population, male",,79,1313
"Population, male (% of total population)",,79,1314
"Completeness of birth registration, female (%)",,77,1315
"Completeness of birth registration, male (%)",,77,1316
"Completeness of birth registration, rural (%)",,77,1317
"Completeness of birth registration, urban (%)",,77,1318
Completeness of birth registration (%),,77,1319
Completeness of death registration with cause-of-death information (%),,77,1320
Rural population,,18,1321
Rural population growth (annual %),,18,1322
Rural population (% of total population),,18,1323
Urban population growth (annual %),,18,1324
Urban population,,18,1325
Urban population (% of total population),,18,1326
Unmet need for contraception (% of married women ages 15-49),,67,1327
"International tourism, number of arrivals",,80,1328
"International tourism, number of departures",,80,1329
"International tourism, receipts (current US$)",,80,1330
"International tourism, receipts (% of total exports)",,80,1331
"International tourism, receipts for passenger transport items (current US$)",,80,1332
"International tourism, expenditures for passenger transport items (current US$)",,80,1333
"International tourism, receipts for travel items (current US$)",,80,1334
"International tourism, expenditures for travel items (current US$)",,80,1335
"International tourism, expenditures (current US$)",,80,1336
"International tourism, expenditures (% of total imports)",,80,1337
Merchandise trade (% of GDP),,81,1338
Import volume index (2000 = 100),,82,1339
"Binding coverage, manufactured products (%)",,83,1340
"Bound rate, simple mean, manufactured products (%)",,83,1341
"Share of tariff lines with international peaks, manufactured products (%)",,83,1342
"Tariff rate, applied, simple mean, manufactured products (%)",,83,1343
"Tariff rate, most favored nation, simple mean, manufactured products (%)",,83,1344
"Share of tariff lines with specific rates, manufactured products (%)",,83,1345
"Tariff rate, applied, weighted mean, manufactured products (%)",,83,1346
"Tariff rate, most favored nation, weighted mean, manufactured products (%)",,83,1347
"Binding coverage, all products (%)",,83,1348
"Bound rate, simple mean, all products (%)",,83,1349
"Share of tariff lines with international peaks, all products (%)",,83,1350
"Tariff rate, applied, simple mean, all products (%)",,83,1351
"Tariff rate, most favored nation, simple mean, all products (%)",,83,1352
"Share of tariff lines with specific rates, all products (%)",,83,1353
"Tariff rate, applied, weighted mean, all products (%)",,83,1354
"Tariff rate, most favored nation, weighted mean, all products (%)",,83,1355
"Binding coverage, primary products (%)",,83,1356
"Bound rate, simple mean, primary products (%)",,83,1357
"Share of tariff lines with international peaks, primary products (%)",,83,1358
"Tariff rate, applied, simple mean, primary products (%)",,83,1359
"Tariff rate, most favored nation, simple mean, primary products (%)",,83,1360
"Share of tariff lines with specific rates, primary products (%)",,83,1361
"Tariff rate, applied, weighted mean, primary products (%)",,83,1362
"Tariff rate, most favored nation, weighted mean, primary products (%)",,83,1363
Import unit value index (2000 = 100),,84,1364
Agricultural raw materials imports (% of merchandise imports),,85,1365
Food imports (% of merchandise imports),,85,1366
Fuel imports (% of merchandise imports),,85,1367
ICT goods imports (% total goods imports),,7,1368
Insurance and financial services (% of commercial service imports),,85,1369
Manufactures imports (% of merchandise imports),,85,1370
Ores and metals imports (% of merchandise imports),,85,1371
Merchandise imports from economies in the Arab World (% of total merchandise imports),,85,1372
Merchandise imports (current US$),,85,1373
Merchandise imports from high-income economies (% of total merchandise imports),,85,1374
Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),,85,1375
Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),,85,1376
Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),,85,1377
Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),,85,1378
Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),,85,1379
Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),,85,1380
Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),,85,1381
"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",,85,1382
Merchandise imports by the reporting economy (current US$),,85,1383
Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),,85,1384
Import value index (2000 = 100),,82,1385
"Computer, communications and other services (% of commercial service imports)",,85,1386
Commercial service imports (current US$),,85,1387
Transport services (% of commercial service imports),,85,1388
Travel services (% of commercial service imports),,85,1389
Net barter terms of trade index (2000 = 100),,82,1390
Medium and high-tech exports (% manufactured exports),,26,1391
Export volume index (2000 = 100),,82,1392
Export unit value index (2000 = 100),,84,1393
Agricultural raw materials exports (% of merchandise exports),,86,1394
Food exports (% of merchandise exports),,86,1395
Fuel exports (% of merchandise exports),,86,1396
ICT goods exports (% of total goods exports),,7,1397
Insurance and financial services (% of commercial service exports),,86,1398
Manufactures exports (% of merchandise exports),,86,1399
Ores and metals exports (% of merchandise exports),,86,1400
Merchandise exports to economies in the Arab World (% of total merchandise exports),,86,1401
Merchandise exports (current US$),,86,1402
Merchandise exports to high-income economies (% of total merchandise exports),,86,1403
Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),,86,1404
Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),,86,1405
Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),,86,1406
Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),,86,1407
Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),,86,1408
Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),,86,1409
Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),,86,1410
"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",,86,1411
Merchandise exports by the reporting economy (current US$),,86,1412
Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),,86,1413
Export value index (2000 = 100),,82,1414
"Computer, communications and other services (% of commercial service exports)",,86,1415
Commercial service exports (current US$),,86,1416
High-technology exports (current US$),,26,1417
High-technology exports (% of manufactured exports),,26,1418
Transport services (% of commercial service exports),,86,1419
Travel services (% of commercial service exports),,86,1420
Battle-related deaths (number of people),,87,1421
"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",,87,1422
"Internally displaced persons, new displacement associated with disasters (number of cases)",,87,1423
"Internally displaced persons, total displaced by conflict and violence (number of people)",,87,1424
"Intentional homicides, female (per 100,000 female)",,87,1425
"Intentional homicides, male (per 100,000 male)",,87,1426
"Intentional homicides (per 100,000 people)",,87,1427
"Presence of peace keepers (number of troops, police, and military observers in mandate)",,87,1428
