name,unit,dataset_id,id
Projection: Percentage of the population age 15+ by highest level of educational attainment. Upper Secondary. Female,,0,1710
Projection: Percentage of the population age 15+ by highest level of educational attainment. Upper Secondary. Male,,0,1711
Projection: Percentage of the population age 15+ by highest level of educational attainment. Upper Secondary. Total,,0,1712
Projection: Percentage of the population age 15+ by highest level of educational attainment. Post Secondary. Female,,0,1713
Projection: Percentage of the population age 15+ by highest level of educational attainment. Post Secondary. Male,,0,1714
Projection: Percentage of the population age 15+ by highest level of educational attainment. Post Secondary. Total,,0,1715
Projection: Percentage of the population age 15+ by highest level of educational attainment. No Education. Female,,0,1716
Projection: Percentage of the population age 15+ by highest level of educational attainment. No Education. Male,,0,1717
Projection: Percentage of the population age 15+ by highest level of educational attainment. No Education. Total,,0,1718
Projection: Percentage of the population age 15+ by highest level of educational attainment. Incomplete Primary. Female,,0,1719
Projection: Percentage of the population age 15+ by highest level of educational attainment. Incomplete Primary. Male,,0,1720
Projection: Percentage of the population age 15+ by highest level of educational attainment. Incomplete Primary. Total,,0,1721
Projection: Percentage of the population age 20-24 by highest level of educational attainment. Primary. Female,,0,1722
Projection: Percentage of the population age 20-24 by highest level of educational attainment. Primary. Male,,0,1723
Projection: Percentage of the population age 20-24 by highest level of educational attainment. Primary. Total,,0,1724
Projection: Percentage of the population age 20-24 by highest level of educational attainment. Lower Secondary. Female,,0,1725
Projection: Percentage of the population age 20-24 by highest level of educational attainment. Lower Secondary. Male,,0,1726
Projection: Percentage of the population age 20-24 by highest level of educational attainment. Lower Secondary. Total,,0,1727
Projection: Percentage of the population age 20-24 by highest level of educational attainment. Upper Secondary. Female,,0,1728
Projection: Percentage of the population age 20-24 by highest level of educational attainment. Upper Secondary. Male,,0,1729
Projection: Percentage of the population age 20-24 by highest level of educational attainment. Upper Secondary. Total,,0,1730
Projection: Percentage of the population age 20-24 by highest level of educational attainment. Post Secondary. Female,,0,1731
Projection: Percentage of the population age 20-24 by highest level of educational attainment. Post Secondary. Male,,0,1732
Projection: Percentage of the population age 20-24 by highest level of educational attainment. Post Secondary. Total,,0,1733
Projection: Percentage of the population age 20-24 by highest level of educational attainment. No Education. Female,,0,1734
Projection: Percentage of the population age 20-24 by highest level of educational attainment. No Education. Male,,0,1735
Projection: Percentage of the population age 20-24 by highest level of educational attainment. No Education. Total,,0,1736
Projection: Percentage of the population age 20-24 by highest level of educational attainment. Incomplete Primary. Female,,0,1737
Projection: Percentage of the population age 20-24 by highest level of educational attainment. Incomplete Primary. Male,,0,1738
Projection: Percentage of the population age 20-24 by highest level of educational attainment. Incomplete Primary. Total,,0,1739
Projection: Percentage of the population age 20-39 by highest level of educational attainment. Primary. Female,,0,1740
Projection: Percentage of the population age 20-39 by highest level of educational attainment. Primary. Male,,0,1741
Projection: Percentage of the population age 20-39 by highest level of educational attainment. Primary. Total,,0,1742
Projection: Percentage of the population age 20-39 by highest level of educational attainment. Lower Secondary. Female,,0,1743
Projection: Percentage of the population age 20-39 by highest level of educational attainment. Lower Secondary. Male,,0,1744
Projection: Percentage of the population age 20-39 by highest level of educational attainment. Lower Secondary. Total,,0,1745
Projection: Percentage of the population age 20-39 by highest level of educational attainment. Upper Secondary. Female,,0,1746
Projection: Percentage of the population age 20-39 by highest level of educational attainment. Upper Secondary. Male,,0,1747
Projection: Percentage of the population age 20-39 by highest level of educational attainment. Upper Secondary. Total,,0,1748
Projection: Percentage of the population age 20-39 by highest level of educational attainment. Post Secondary. Female,,0,1749
Projection: Percentage of the population age 20-39 by highest level of educational attainment. Post Secondary. Male,,0,1750
Projection: Percentage of the population age 20-39 by highest level of educational attainment. Post Secondary. Total,,0,1751
Projection: Percentage of the population age 20-39 by highest level of educational attainment. No Education. Female,,0,1752
Projection: Percentage of the population age 20-39 by highest level of educational attainment. No Education. Male,,0,1753
Projection: Percentage of the population age 20-39 by highest level of educational attainment. No Education. Total,,0,1754
Projection: Percentage of the population age 20-39 by highest level of educational attainment. Incomplete Primary. Female,,0,1755
Projection: Percentage of the population age 20-39 by highest level of educational attainment. Incomplete Primary. Male,,0,1756
Projection: Percentage of the population age 20-39 by highest level of educational attainment. Incomplete Primary. Total,,0,1757
Projection: Percentage of the population age 20-64 by highest level of educational attainment. Primary. Female,,0,1758
Projection: Percentage of the population age 20-64 by highest level of educational attainment. Primary. Male,,0,1759
Projection: Percentage of the population age 20-64 by highest level of educational attainment. Primary. Total,,0,1760
Projection: Percentage of the population age 20-64 by highest level of educational attainment. Lower Secondary. Female,,0,1761
Projection: Percentage of the population age 20-64 by highest level of educational attainment. Lower Secondary. Male,,0,1762
Projection: Percentage of the population age 20-64 by highest level of educational attainment. Lower Secondary. Total,,0,1763
Projection: Percentage of the population age 20-64 by highest level of educational attainment. Upper Secondary. Female,,0,1764
Projection: Percentage of the population age 20-64 by highest level of educational attainment. Upper Secondary. Male,,0,1765
Projection: Percentage of the population age 20-64 by highest level of educational attainment. Upper Secondary. Total,,0,1766
Projection: Percentage of the population age 20-64 by highest level of educational attainment. Post Secondary. Female,,0,1767
Projection: Percentage of the population age 20-64 by highest level of educational attainment. Post Secondary. Male,,0,1768
Projection: Percentage of the population age 20-64 by highest level of educational attainment. Post Secondary. Total,,0,1769
Projection: Percentage of the population age 20-64 by highest level of educational attainment. No Education. Female,,0,1770
Projection: Percentage of the population age 20-64 by highest level of educational attainment. No Education. Male,,0,1771
Projection: Percentage of the population age 20-64 by highest level of educational attainment. No Education. Total,,0,1772
Projection: Percentage of the population age 20-64 by highest level of educational attainment. Incomplete Primary. Female,,0,1773
Projection: Percentage of the population age 20-64 by highest level of educational attainment. Incomplete Primary. Male,,0,1774
Projection: Percentage of the population age 20-64 by highest level of educational attainment. Incomplete Primary. Total,,0,1775
Projection: Percentage of the population age 25-29 by highest level of educational attainment. Primary. Female,,0,1776
Projection: Percentage of the population age 25-29 by highest level of educational attainment. Primary. Male,,0,1777
Projection: Percentage of the population age 25-29 by highest level of educational attainment. Primary. Total,,0,1778
Projection: Percentage of the population age 25-29 by highest level of educational attainment. Lower Secondary. Female,,0,1779
Projection: Percentage of the population age 25-29 by highest level of educational attainment. Lower Secondary. Male,,0,1780
Projection: Percentage of the population age 25-29 by highest level of educational attainment. Lower Secondary. Total,,0,1781
Projection: Percentage of the population age 25-29 by highest level of educational attainment. Upper Secondary. Female,,0,1782
Projection: Percentage of the population age 25-29 by highest level of educational attainment. Upper Secondary. Male,,0,1783
Projection: Percentage of the population age 25-29 by highest level of educational attainment. Upper Secondary. Total,,0,1784
Projection: Percentage of the population age 25-29 by highest level of educational attainment. Post Secondary. Female,,0,1785
Projection: Percentage of the population age 25-29 by highest level of educational attainment. Post Secondary. Male,,0,1786
Projection: Percentage of the population age 25-29 by highest level of educational attainment. Post Secondary. Total,,0,1787
Projection: Percentage of the population age 25-29 by highest level of educational attainment. No Education. Female,,0,1788
Projection: Percentage of the population age 25-29 by highest level of educational attainment. No Education. Male,,0,1789
Projection: Percentage of the population age 25-29 by highest level of educational attainment. No Education. Total,,0,1790
Projection: Percentage of the population age 25-29 by highest level of educational attainment. Incomplete Primary. Female,,0,1791
Projection: Percentage of the population age 25-29 by highest level of educational attainment. Incomplete Primary. Male,,0,1792
Projection: Percentage of the population age 25-29 by highest level of educational attainment. Incomplete Primary. Total,,0,1793
Projection: Percentage of the population age 25+ by highest level of educational attainment. Primary. Female,,0,1794
Projection: Percentage of the population age 25+ by highest level of educational attainment. Primary. Male,,0,1795
Projection: Percentage of the population age 25+ by highest level of educational attainment. Primary. Total,,0,1796
Projection: Percentage of the population age 25+ by highest level of educational attainment. Lower Secondary. Female,,0,1797
Projection: Percentage of the population age 25+ by highest level of educational attainment. Lower Secondary. Male,,0,1798
Projection: Percentage of the population age 25+ by highest level of educational attainment. Lower Secondary. Total,,0,1799
Projection: Percentage of the population age 25+ by highest level of educational attainment. Upper Secondary. Female,,0,1800
Projection: Percentage of the population age 25+ by highest level of educational attainment. Upper Secondary. Male,,0,1801
Projection: Percentage of the population age 25+ by highest level of educational attainment. Upper Secondary. Total,,0,1802
Projection: Percentage of the population age 25+ by highest level of educational attainment. Post Secondary. Female,,0,1803
Projection: Percentage of the population age 25+ by highest level of educational attainment. Post Secondary. Male,,0,1804
Projection: Percentage of the population age 25+ by highest level of educational attainment. Post Secondary. Total,,0,1805
Projection: Percentage of the population age 25+ by highest level of educational attainment. No Education. Female,,0,1806
Projection: Percentage of the population age 25+ by highest level of educational attainment. No Education. Male,,0,1807
Projection: Percentage of the population age 25+ by highest level of educational attainment. No Education. Total,,0,1808
Projection: Percentage of the population age 25+ by highest level of educational attainment. Incomplete Primary. Female,,0,1809
Projection: Percentage of the population age 25+ by highest level of educational attainment. Incomplete Primary. Male,,0,1810
Projection: Percentage of the population age 25+ by highest level of educational attainment. Incomplete Primary. Total,,0,1811
Projection: Percentage of the population age 40-64 by highest level of educational attainment. Primary. Female,,0,1812
Projection: Percentage of the population age 40-64 by highest level of educational attainment. Primary. Male,,0,1813
Projection: Percentage of the population age 40-64 by highest level of educational attainment. Primary. Total,,0,1814
Projection: Percentage of the population age 40-64 by highest level of educational attainment. Lower Secondary. Female,,0,1815
Projection: Percentage of the population age 40-64 by highest level of educational attainment. Lower Secondary. Male,,0,1816
Projection: Percentage of the population age 40-64 by highest level of educational attainment. Lower Secondary. Total,,0,1817
Projection: Percentage of the population age 40-64 by highest level of educational attainment. Upper Secondary. Female,,0,1818
Projection: Percentage of the population age 40-64 by highest level of educational attainment. Upper Secondary. Male,,0,1819
Projection: Percentage of the population age 40-64 by highest level of educational attainment. Upper Secondary. Total,,0,1820
Projection: Percentage of the population age 40-64 by highest level of educational attainment. Post Secondary. Female,,0,1821
Projection: Percentage of the population age 40-64 by highest level of educational attainment. Post Secondary. Male,,0,1822
Projection: Percentage of the population age 40-64 by highest level of educational attainment. Post Secondary. Total,,0,1823
Projection: Percentage of the population age 40-64 by highest level of educational attainment. No Education. Female,,0,1824
Projection: Percentage of the population age 40-64 by highest level of educational attainment. No Education. Male,,0,1825
Projection: Percentage of the population age 40-64 by highest level of educational attainment. No Education. Total,,0,1826
Projection: Percentage of the population age 40-64 by highest level of educational attainment. Incomplete Primary. Female,,0,1827
Projection: Percentage of the population age 40-64 by highest level of educational attainment. Incomplete Primary. Male,,0,1828
Projection: Percentage of the population age 40-64 by highest level of educational attainment. Incomplete Primary. Total,,0,1829
Projection: Percentage of the population age 60+ by highest level of educational attainment. Primary. Female,,0,1830
Projection: Percentage of the population age 60+ by highest level of educational attainment. Primary. Male,,0,1831
Projection: Percentage of the population age 60+ by highest level of educational attainment. Primary. Total,,0,1832
Projection: Percentage of the population age 60+ by highest level of educational attainment. Lower Secondary. Female,,0,1833
Projection: Percentage of the population age 60+ by highest level of educational attainment. Lower Secondary. Male,,0,1834
Projection: Percentage of the population age 60+ by highest level of educational attainment. Lower Secondary. Total,,0,1835
Projection: Percentage of the population age 60+ by highest level of educational attainment. Upper Secondary. Female,,0,1836
Projection: Percentage of the population age 60+ by highest level of educational attainment. Upper Secondary. Male,,0,1837
Projection: Percentage of the population age 60+ by highest level of educational attainment. Upper Secondary. Total,,0,1838
Projection: Percentage of the population age 60+ by highest level of educational attainment. Post Secondary. Female,,0,1839
Projection: Percentage of the population age 60+ by highest level of educational attainment. Post Secondary. Male,,0,1840
Projection: Percentage of the population age 60+ by highest level of educational attainment. Post Secondary. Total,,0,1841
Projection: Percentage of the population age 60+ by highest level of educational attainment. No Education. Female,,0,1842
Projection: Percentage of the population age 60+ by highest level of educational attainment. No Education. Male,,0,1843
Projection: Percentage of the population age 60+ by highest level of educational attainment. No Education. Total,,0,1844
Projection: Percentage of the population age 60+ by highest level of educational attainment. Incomplete Primary. Female,,0,1845
Projection: Percentage of the population age 60+ by highest level of educational attainment. Incomplete Primary. Male,,0,1846
Projection: Percentage of the population age 60+ by highest level of educational attainment. Incomplete Primary. Total,,0,1847
Projection: Percentage of the population age 80+ by highest level of educational attainment. Primary. Female,,0,1848
Projection: Percentage of the population age 80+ by highest level of educational attainment. Primary. Male,,0,1849
Projection: Percentage of the population age 80+ by highest level of educational attainment. Primary. Total,,0,1850
Projection: Percentage of the population age 80+ by highest level of educational attainment. Lower Secondary. Female,,0,1851
Projection: Percentage of the population age 80+ by highest level of educational attainment. Lower Secondary. Male,,0,1852
Projection: Percentage of the population age 80+ by highest level of educational attainment. Lower Secondary. Total,,0,1853
Projection: Percentage of the population age 80+ by highest level of educational attainment. Upper Secondary. Female,,0,1854
Projection: Percentage of the population age 80+ by highest level of educational attainment. Upper Secondary. Male,,0,1855
Projection: Percentage of the population age 80+ by highest level of educational attainment. Upper Secondary. Total,,0,1856
Projection: Percentage of the population age 80+ by highest level of educational attainment. Post Secondary. Female,,0,1857
Projection: Percentage of the population age 80+ by highest level of educational attainment. Post Secondary. Male,,0,1858
Projection: Percentage of the population age 80+ by highest level of educational attainment. Post Secondary. Total,,0,1859
Projection: Percentage of the population age 80+ by highest level of educational attainment. No Education. Female,,0,1860
Projection: Percentage of the population age 80+ by highest level of educational attainment. No Education. Male,,0,1861
Projection: Percentage of the population age 80+ by highest level of educational attainment. No Education. Total,,0,1862
Projection: Percentage of the population age 80+ by highest level of educational attainment. Incomplete Primary. Female,,0,1863
Projection: Percentage of the population age 80+ by highest level of educational attainment. Incomplete Primary. Male,,0,1864
Projection: Percentage of the population age 80+ by highest level of educational attainment. Incomplete Primary. Total,,0,1865
Projection: Percentage of the total population by highest level of educational attainment. Primary. Female,,0,1866
Projection: Percentage of the total population by highest level of educational attainment. Primary. Male,,0,1867
Projection: Percentage of the total population by highest level of educational attainment. Primary. Total,,0,1868
Projection: Percentage of the total population by highest level of educational attainment. Lower Secondary. Female,,0,1869
Projection: Percentage of the total population by highest level of educational attainment. Lower Secondary. Male,,0,1870
Projection: Percentage of the total population by highest level of educational attainment. Lower Secondary. Total,,0,1871
Projection: Percentage of the total population by highest level of educational attainment. Upper Secondary. Female,,0,1872
Projection: Percentage of the total population by highest level of educational attainment. Upper Secondary. Male,,0,1873
Projection: Percentage of the total population by highest level of educational attainment. Upper Secondary. Total,,0,1874
Projection: Percentage of the total population by highest level of educational attainment. Post Secondary. Female,,0,1875
Projection: Percentage of the total population by highest level of educational attainment. Post Secondary. Male,,0,1876
Projection: Percentage of the total population by highest level of educational attainment. Post Secondary. Total,,0,1877
Projection: Percentage of the total population by highest level of educational attainment. No Education. Female,,0,1878
Projection: Percentage of the total population by highest level of educational attainment. No Education. Male,,0,1879
Projection: Percentage of the total population by highest level of educational attainment. No Education. Total,,0,1880
Projection: Percentage of the total population by highest level of educational attainment. Incomplete Primary. Female,,0,1881
Projection: Percentage of the total population by highest level of educational attainment. Incomplete Primary. Male,,0,1882
Projection: Percentage of the total population by highest level of educational attainment. Incomplete Primary. Total,,0,1883
Projection: Mean years of schooling. Age 0-19. Female,,0,1884
Projection: Mean years of schooling. Age 0-19. Male,,0,1885
Projection: Mean years of schooling. Age 0-19. Total,,0,1886
Projection: Mean years of schooling. Age 15-19. Female,,0,1887
Projection: Mean years of schooling. Age 15-19. Male,,0,1888
Projection: Mean years of schooling. Age 15-19. Total,,0,1889
Projection: Mean years of schooling. Age 15+. Female,,0,1890
Projection: Mean Years of Schooling. Age 15+. Gender Gap,,0,1891
Projection: Mean years of schooling. Age 15+. Male,,0,1892
Projection: Mean years of schooling. Age 15+. Total,,0,1893
Projection: Mean years of schooling. Age 20-24. Female,,0,1894
Projection: Mean years of schooling. Age 20-24. Male,,0,1895
Projection: Mean years of schooling. Age 20-24. Total,,0,1896
Projection: Mean years of schooling. Age 20-39. Female,,0,1897
Projection: Mean years of schooling. Age 20-39. Male,,0,1898
Projection: Mean years of schooling. Age 20-39. Total,,0,1899
Projection: Mean years of schooling. Age 20-64. Female,,0,1900
Projection: Mean years of schooling. Age 20-64. Male,,0,1901
Projection: Mean years of schooling. Age 20-64. Total,,0,1902
Projection: Mean years of schooling. Age 25-29. Female,,0,1903
Projection: Mean years of schooling. Age 25-29. Male,,0,1904
Projection: Mean years of schooling. Age 25-29. Total,,0,1905
Projection: Mean years of schooling. Age 25+. Female,,0,1906
Projection: Mean Years of Schooling. Age 25+. Gender Gap,,0,1907
Projection: Mean years of schooling. Age 25+. Male,,0,1908
Projection: Mean years of schooling. Age 25+. Total,,0,1909
Projection: Mean years of schooling. Age 40-64. Female,,0,1910
Projection: Mean years of schooling. Age 40-64. Male,,0,1911
Projection: Mean years of schooling. Age 40-64. Total,,0,1912
Projection: Mean years of schooling. Age 60+. Female,,0,1913
Projection: Mean years of schooling. Age 60+. Male,,0,1914
Projection: Mean years of schooling. Age 60+. Total,,0,1915
Projection: Mean years of schooling. Age 65+. Female,,0,1916
Projection: Mean years of schooling. Age 65+. Male,,0,1917
Projection: Mean years of schooling. Age 65+. Total,,0,1918
Projection: Mean years of schooling. Age 80+. Female,,0,1919
Projection: Mean years of schooling. Age 80+. Male,,0,1920
Projection: Mean years of schooling. Age 80+. Total,,0,1921
Projection: Population age 15-19 in thousands by highest level of educational attainment. Primary. Female,,0,1922
Projection: Population age 15-19 in thousands by highest level of educational attainment. Primary. Male,,0,1923
Projection: Population age 15-19 in thousands by highest level of educational attainment. Primary. Total,,0,1924
Projection: Population age 15-19 in thousands by highest level of educational attainment. Lower Secondary. Female,,0,1925
Projection: Population age 15-19 in thousands by highest level of educational attainment. Lower Secondary. Male,,0,1926
Projection: Population age 15-19 in thousands by highest level of educational attainment. Lower Secondary. Total,,0,1927
Projection: Population age 15-19 in thousands by highest level of educational attainment. Upper Secondary. Female,,0,1928
Projection: Population age 15-19 in thousands by highest level of educational attainment. Upper Secondary. Male,,0,1929
Projection: Population age 15-19 in thousands by highest level of educational attainment. Upper Secondary. Total,,0,1930
Projection: Population age 15-19 in thousands by highest level of educational attainment. Post Secondary. Female,,0,1931
Projection: Population age 15-19 in thousands by highest level of educational attainment. Post Secondary. Male,,0,1932
Projection: Population age 15-19 in thousands by highest level of educational attainment. Post Secondary. Total,,0,1933
Projection: Population age 15-19 in thousands by highest level of educational attainment. No Education. Female,,0,1934
Projection: Population age 15-19 in thousands by highest level of educational attainment. No Education. Male,,0,1935
Projection: Population age 15-19 in thousands by highest level of educational attainment. No Education. Total,,0,1936
Projection: Population age 15-19 in thousands by highest level of educational attainment. Incomplete Primary. Female,,0,1937
Projection: Population age 15-19 in thousands by highest level of educational attainment. Incomplete Primary. Male,,0,1938
Projection: Population age 15-19 in thousands by highest level of educational attainment. Incomplete Primary. Total,,0,1939
Projection: Population age 20-24 in thousands by highest level of educational attainment. Primary. Female,,0,1940
Projection: Population age 20-24 in thousands by highest level of educational attainment. Primary. Male,,0,1941
Projection: Population age 20-24 in thousands by highest level of educational attainment. Primary. Total,,0,1942
Projection: Population age 20-24 in thousands by highest level of educational attainment. Lower Secondary. Female,,0,1943
Projection: Population age 20-24 in thousands by highest level of educational attainment. Lower Secondary. Male,,0,1944
Projection: Population age 20-24 in thousands by highest level of educational attainment. Lower Secondary. Total,,0,1945
Projection: Population age 20-24 in thousands by highest level of educational attainment. Upper Secondary. Female,,0,1946
Projection: Population age 20-24 in thousands by highest level of educational attainment. Upper Secondary. Male,,0,1947
Projection: Population age 20-24 in thousands by highest level of educational attainment. Upper Secondary. Total,,0,1948
Projection: Population age 20-24 in thousands by highest level of educational attainment. Post Secondary. Female,,0,1949
Projection: Population age 20-24 in thousands by highest level of educational attainment. Post Secondary. Male,,0,1950
Projection: Population age 20-24 in thousands by highest level of educational attainment. Post Secondary. Total,,0,1951
Projection: Population age 20-24 in thousands by highest level of educational attainment. No Education. Female,,0,1952
Projection: Population age 20-24 in thousands by highest level of educational attainment. No Education. Male,,0,1953
Projection: Population age 20-24 in thousands by highest level of educational attainment. No Education. Total,,0,1954
Projection: Population age 20-24 in thousands by highest level of educational attainment. Incomplete Primary. Female,,0,1955
Projection: Population age 20-24 in thousands by highest level of educational attainment. Incomplete Primary. Male,,0,1956
Projection: Population age 20-24 in thousands by highest level of educational attainment. Incomplete Primary. Total,,0,1957
Projection: Population age 25-29 in thousands by highest level of educational attainment. Primary. Female,,0,1958
Projection: Population age 25-29 in thousands by highest level of educational attainment. Primary. Male,,0,1959
Projection: Population age 25-29 in thousands by highest level of educational attainment. Primary. Total,,0,1960
Projection: Population age 25-29 in thousands by highest level of educational attainment. Lower Secondary. Female,,0,1961
Projection: Population age 25-29 in thousands by highest level of educational attainment. Lower Secondary. Male,,0,1962
Projection: Population age 25-29 in thousands by highest level of educational attainment. Lower Secondary. Total,,0,1963
Projection: Population age 25-29 in thousands by highest level of educational attainment. Upper Secondary. Female,,0,1964
Projection: Population age 25-29 in thousands by highest level of educational attainment. Upper Secondary. Male,,0,1965
Projection: Population age 25-29 in thousands by highest level of educational attainment. Upper Secondary. Total,,0,1966
Projection: Population age 25-29 in thousands by highest level of educational attainment. Post Secondary. Female,,0,1967
Projection: Population age 25-29 in thousands by highest level of educational attainment. Post Secondary. Male,,0,1968
Projection: Population age 25-29 in thousands by highest level of educational attainment. Post Secondary. Total,,0,1969
Projection: Population age 25-29 in thousands by highest level of educational attainment. No Education. Female,,0,1970
Projection: Population age 25-29 in thousands by highest level of educational attainment. No Education. Male,,0,1971
Projection: Population age 25-29 in thousands by highest level of educational attainment. No Education. Total,,0,1972
Projection: Population age 25-29 in thousands by highest level of educational attainment. Incomplete Primary. Female,,0,1973
Projection: Population age 25-29 in thousands by highest level of educational attainment. Incomplete Primary. Male,,0,1974
Projection: Population age 25-29 in thousands by highest level of educational attainment. Incomplete Primary. Total,,0,1975
Projection: Population in thousands by highest level of educational attainment. Primary. Female,,0,1976
Projection: Population in thousands by highest level of educational attainment. Primary. Male,,0,1977
Projection: Population in thousands by highest level of educational attainment. Primary. Total,,0,1978
Projection: Population in thousands by highest level of educational attainment. Lower Secondary. Female,,0,1979
Projection: Population in thousands by highest level of educational attainment. Lower Secondary. Male,,0,1980
Projection: Population in thousands by highest level of educational attainment. Lower Secondary. Total,,0,1981
Projection: Population in thousands by highest level of educational attainment. Upper Secondary. Female,,0,1982
Projection: Population in thousands by highest level of educational attainment. Upper Secondary. Male,,0,1983
Projection: Population in thousands by highest level of educational attainment. Upper Secondary. Total,,0,1984
Projection: Population in thousands by highest level of educational attainment. Post Secondary. Female,,0,1985
Projection: Population in thousands by highest level of educational attainment. Post Secondary. Male,,0,1986
Projection: Population in thousands by highest level of educational attainment. Post Secondary. Total,,0,1987
Projection: Population in thousands by highest level of educational attainment. No Education. Female,,0,1988
Projection: Population in thousands by highest level of educational attainment. No Education. Male,,0,1989
Projection: Population in thousands by highest level of educational attainment. No Education. Total,,0,1990
Projection: Population in thousands by highest level of educational attainment. Incomplete Primary. Female,,0,1991
Projection: Population in thousands by highest level of educational attainment. Incomplete Primary. Male,,0,1992
Projection: Population in thousands by highest level of educational attainment. Incomplete Primary. Total,,0,1993
SABER: (Education Management Information Systems) Policy Goal 1: Enabling Environment,,9,1994
SABER: (Education Management Information Systems) Policy Goal 1 Lever 1: Legal Framework,,9,1995
SABER: (Education Management Information Systems) Policy Goal 1 Lever 2: Organizational Structure,,9,1996
SABER: (Education Management Information Systems) Policy Goal 1 Lever 3: Human Resources,,9,1997
SABER: (Education Management Information Systems) Policy Goal 1 Lever 4: Infrastructural capacity,,9,1998
SABER: (Education Management Information Systems) Policy Goal 1 Lever 5: Budget,,9,1999
SABER: (Education Management Information Systems) Policy Goal 1 Lever 6: Data-driven Culture,,9,2000
SABER: (Education Management Information Systems) Policy Goal 2: System Soundness,,9,2001
SABER: (Education Management Information Systems) Policy Goal 2 Lever 1: Data Architecture,,9,2002
SABER: (Education Management Information Systems) Policy Goal 2 Lever 2: Data Coverage,,9,2003
SABER: (Education Management Information Systems) Policy Goal 2 Lever 3: Data Analytics,,9,2004
SABER: (Education Management Information Systems) Policy Goal 2 Lever 4: Dynamic System,,9,2005
SABER: (Education Management Information Systems) Policy Goal 2 Lever 5: Serviceability,,9,2006
SABER: (Education Management Information Systems) Policy Goal 3: Quality data,,9,2007
SABER: (Education Management Information Systems) Policy Goal 3 Lever 1: Methodological Soundness,,9,2008
SABER: (Education Management Information Systems) Policy Goal 3 Lever 2: Accuracy and Reliability,,9,2009
SABER: (Education Management Information Systems) Policy Goal 3 Lever 3: Integrity,,9,2010
SABER: (Education Management Information Systems) Policy Goal 3 Lever 4: Periodicity and Timeliness,,9,2011
SABER: (Education Management Information Systems) Policy Goal 4: Utilization in decision making,,9,2012
SABER: (Education Management Information Systems) Policy Goal 4 Lever 1: Openness,,9,2013
SABER: (Education Management Information Systems) Policy Goal 4 Lever 2: Operational Use,,9,2014
SABER: (Education Management Information Systems) Policy Goal 4 Lever 3: Accessibility,,9,2015
SABER: (Education Management Information Systems) Policy Goal 4 Lever 4: Effectiveness in Disseminating Findings,,9,2016
SABER: (Early Childhood Development) Policy Goal 1: Establishing an Enabling Environment,,10,2017
SABER: (Early Childhood Development) Policy Goal 1 Lever 1: Legal Framework,,10,2018
SABER: (Early Childhood Development) Policy Goal 1 Lever 2: Inter-sectoral Coordination,,10,2019
SABER: (Early Childhood Development) Policy Goal 1 Lever 3: School Finance,,10,2020
SABER: (Early Childhood Development) Policy Goal 2: Scope of Programs,,10,2021
SABER: (Early Childhood Development) Policy Goal 2 Lever 1: Scope of Programs,,10,2022
SABER: (Early Childhood Development) Policy Goal 2 Lever 2: Coverage,,10,2023
SABER: (Early Childhood Development) Policy Goal 2 Lever 3: Equity,,10,2024
SABER: (Early Childhood Development) Policy Goal 3: Monitoring and Assuring Quality,,10,2025
SABER: (Early Childhood Development) Policy Goal 3 Lever 1: Data Availability,,10,2026
SABER: (Early Childhood Development) Policy Goal 3 Lever 2: Quality Standards,,10,2027
SABER: (Early Childhood Development) Policy Goal 3 Lever 3: Compliance with Standards,,10,2028
"SABER: (Engaging the Private Sector, Government funded) Policy Goal 5: Encouraging innovation by providers",,11,2029
"SABER: (Engaging the Private Sector, Government funded) Policy Goal 5 Lever 1: Teacher standards",,11,2030
"SABER: (Engaging the Private Sector, Government funded) Policy Goal 5 Lever 2: Appointment and deployment of teachers",,11,2031
"SABER: (Engaging the Private Sector, Government funded) Policy Goal 5 Lever 3: Teacher salaries",,11,2032
"SABER: (Engaging the Private Sector, Government funded) Policy Goal 5 Lever 4: Teacher dismissal",,11,2033
"SABER: (Engaging the Private Sector, Government funded) Policy Goal 5 Lever 5: Curriculum delivery",,11,2034
"SABER: (Engaging the Private Sector, Government funded) Policy Goal 5 Lever 6: Classroom resourcing",,11,2035
"SABER: (Engaging the Private Sector, Government funded) Policy Goal 5 Lever 7: Budget autonomy",,11,2036
"SABER: (Engaging the Private Sector, Government funded) Policy Goal 6: Holding schools accountable",,11,2037
"SABER: (Engaging the Private Sector, Government funded) Policy Goal 6 Lever 1: Student standards",,11,2038
"SABER: (Engaging the Private Sector, Government funded) Policy Goal 6 Lever 2: Student assessment",,11,2039
"SABER: (Engaging the Private Sector, Government funded) Policy Goal 6 Lever 3: Financial reporting",,11,2040
"SABER: (Engaging the Private Sector, Government funded) Policy Goal 6 Lever 4: Inspection",,11,2041
"SABER: (Engaging the Private Sector, Government funded) Policy Goal 6 Lever 5: Improvement planning",,11,2042
"SABER: (Engaging the Private Sector, Government funded) Policy Goal 6 Lever 6: Sanctions and rewards",,11,2043
"SABER: (Engaging the Private Sector, Government funded) Policy Goal 7: Empowering all parents, students, and communities",,11,2044
"SABER: (Engaging the Private Sector, Government funded) Policy Goal 7 Lever 1: Information",,11,2045
"SABER: (Engaging the Private Sector, Government funded) Policy Goal 7 Lever 2: Voice",,11,2046
"SABER: (Engaging the Private Sector, Government funded) Policy Goal 7 Lever 3: Selection",,11,2047
"SABER: (Engaging the Private Sector, Government funded) Policy Goal 7 Lever 4: Contributions",,11,2048
